id	taxonID	acceptedNameUsageID	parentNameUsageID	scientificName	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	vernacularName
27481.0	27481.0	27481.0	8692.0	Phyllostachys aurea	Plantae	Magnoliophyta	Liliopsida	Poales	Poaceae	Phyllostachys		aurea		species	Caña brava, bambú
48117.0	48117.0	48117.0	7018.0	Astrocaryum standleyanum	Plantae	Magnoliophyta	Liliopsida	Arecales	Arecaceae	Astrocaryum		standleyanum		species	Pejibaye de montaña.
57286.0	57286.0	57286.0	5076.0	Canthidium pseudopuncticolle	Animalia	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Canthidium		pseudopuncticolle		species	Ruedacaca, caquero, escarabajo, abejón.
52100.0	52100.0	52100.0	52099.0	Sula nebouxii	Animalia	Chordata	Aves	Suliformes	Sulidae	Sula		nebouxii		species	Piquero patiazul
51517.0	51517.0	51517.0	51516.0	Molossus rufus	Animalia	Chordata	Mammalia	Chiroptera	Molossidae	Molossus		rufus		species	Murciélago
12983.0	12983.0	12983.0	3468.0	Zaretis itys	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Zaretis		itys		species	
21875.0	21875.0	21875.0	7441.0	Floscopa robusta	Plantae	Magnoliophyta	Liliopsida	Commelinales	Commelinaceae	Floscopa		robusta		species	
52491.0	52491.0	52491.0	76895.0	Cantorchilus thoracicus	Animalia	Chordata	Aves	Passeriformes	Troglodytidae	Cantorchilus		thoracicus		species	Soterrey pechirrayado
22587.0	22587.0	22587.0	7599.0	Cavendishia complectens	Plantae	Magnoliophyta	Magnoliopsida	Ericales	Ericaceae	Cavendishia		complectens		species	
21774.0	21774.0	21774.0	7416.0	Parinari parvifolia	Plantae	Magnoliophyta	Magnoliopsida	Rosales	Chrysobalanaceae	Parinari		parvifolia		species	
52230.0	52230.0	52230.0	51739.0	Amazilia candida	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Amazilia		candida		species	Colibrí, gorrión, amazilia pechiblanca
66486.0	66486.0	66486.0	66485.0	Tropidodipsas sartorii	Animalia	Chordata	Reptilia	Squamata	Dipsadidae	Tropidodipsas		sartorii		species	Caracolera norteña
30730.0	30730.0	30730.0	9527.0	Auricularia polytricha	Fungi	Basidiomycota	Basidiomycetes	Auriculariales	Auriculariaceae	Auricularia		polytricha		species	
53071.0	53071.0	53071.0	53070.0	Smilisca baudinii	Animalia	Chordata	Amphibia	Anura	Hylidae	Smilisca		baudinii		species	Rana
20306.0	20306.0	20306.0	7005.0	Urospatha grandis	Plantae	Magnoliophyta	Liliopsida	Arales	Araceae	Urospatha		grandis		species	
59884.0	59884.0	59884.0	59410.0	Graphis proserpens	Fungi	Ascomycota	Discomycetes	Ostropales	Graphidaceae	Graphis		proserpens		species	Liquen
71186.0	71186.0	71186.0	3515.0	Euselasia amphidecta	Animalia	Arthropoda	Insecta	Lepidoptera	Riodinidae	Euselasia		amphidecta		species	
17288.0	17288.0	17288.0	6098.0	Zyzzogeton quadrimaculata	Animalia	Arthropoda	Insecta	Hemiptera	Cicadellidae	Zyzzogeton		quadrimaculata		species	Chicarrita, saltahojas.
21357.0	21357.0	21357.0	7311.0	Pitcairnia wendlandii	Plantae	Magnoliophyta	Liliopsida	Bromeliales	Bromeliaceae	Pitcairnia		wendlandii		species	
21212.0	21212.0	21212.0	7281.0	Cordia panamensis	Plantae	Magnoliophyta	Magnoliopsida	Lamiales	Boraginaceae	Cordia		panamensis		species	Guacalmanono
20057.0	20057.0	20057.0	6984.0	Thevetia gaumeri	Plantae	Magnoliophyta	Magnoliopsida	Gentianales	Apocynaceae	Thevetia		gaumeri		species	
52194.0	52194.0	52194.0	76868.0	Antrostomus rufus	Animalia	Chordata	Aves	Caprimulgiformes	Caprimulgidae	Antrostomus		rufus		species	Chotacabras rojizo
51526.0	51526.0	51526.0	51522.0	Eumops hansae	Animalia	Chordata	Mammalia	Chiroptera	Molossidae	Eumops		hansae		species	Murciélago
28845.0	28845.0	28845.0	9058.0	Nicandra physalodes	Plantae	Magnoliophyta	Magnoliopsida	Solanales	Solanaceae	Nicandra		physalodes		species	
12666.0	12666.0	12666.0	3367.0	Caerois gerdrudtus	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Caerois		gerdrudtus		species	
20457.0	20457.0	20457.0	7043.0	Aristolochia grandiflora	Plantae	Magnoliophyta	Magnoliopsida	Aristolochiales	Aristolochiaceae	Aristolochia		grandiflora		species	
52656.0	52656.0	52656.0	52655.0	Ramphocelus passerinii	Animalia	Chordata	Aves	Passeriformes	Thraupidae	Ramphocelus		passerinii		species	Rabadilla, rabadilla tinta, sangre de toro, sargento, terciopelo, tangara lomiescarlata
53027.0	53027.0	53027.0	53026.0	Agalychnis annae	Animalia	Chordata	Amphibia	Anura	Hylidae	Agalychnis		annae		species	Rana
21814.0	21814.0	21814.0	7423.0	Garcinia macrophylla	Plantae	Magnoliophyta	Magnoliopsida	Theales	Clusiaceae	Garcinia		macrophylla		species	
13112.0	13112.0	13112.0	3514.0	Eurybia cyclopia	Animalia	Arthropoda	Insecta	Lepidoptera	Riodinidae	Eurybia		cyclopia		species	
51597.0	51597.0	51597.0	79694.0	Tanyuromys aphrastus	Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Tanyuromys		aphrastus		species	Ratón de monte
21957.0	21957.0	21957.0	7459.0	Ipomoea santillanii	Plantae	Magnoliophyta	Magnoliopsida	Solanales	Convolvulaceae	Ipomoea		santillanii		species	
12944.0	12944.0	12944.0	3453.0	Pteronymia fulvimargo	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Pteronymia		fulvimargo		species	
51799.0	51799.0	51799.0	51798.0	Colinus leucopogon	Animalia	Chordata	Aves	Galliformes	Odontophoridae	Colinus		leucopogon		species	codorniz, perdiz, codorniz vientrimanchada
25475.0	25475.0	25475.0	8310.0	Sorocea pubivena	Plantae	Magnoliophyta	Magnoliopsida	Urticales	Moraceae	Sorocea		pubivena		species	<I>Ojochillo</I>
18547.0	18547.0	18547.0	6420.0	Fulgora laternaria	Animalia	Arthropoda	Insecta	Hemiptera	Fulgoridae	Fulgora		laternaria		species	Machaca, mariposa caimán, cigarra víbora, chicharra machaca.
38073.0	38073.0	38073.0	5847.0	Chrysops calogaster	Animalia	Arthropoda	Insecta	Diptera	Tabanidae	Chrysops		calogaster		species	Tabanos
53657.0	53657.0	53657.0	52757.0	Norops godmani	Animalia	Chordata	Reptilia	Squamata	Polychrotidae	Norops		godmani		species	Lagartija, anolis</BR>Inglés: Anole lizard
25510.0	25510.0	25510.0	8320.0	Ardisia glandulosomarginata	Plantae	Magnoliophyta	Magnoliopsida	Primulales	Myrsinaceae	Ardisia		glandulosomarginata		species	
30392.0	30392.0	30392.0	8794.0	Cheilanthes skinneri	Plantae	Pteridophyta	Pteropsida	Filicales	Pteridaceae	Cheilanthes		skinneri		species	
53253.0	53253.0	53253.0	73152.0	Incilius periglenes	Animalia	Chordata	Amphibia	Anura	Bufonidae	Incilius		periglenes		species	sapo dorado
12665.0	12665.0	12665.0	3366.0	Brassolis isthmia	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Brassolis		isthmia		species	
52439.0	52439.0	52439.0	52438.0	Camptostoma obsoletum	Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Camptostoma		obsoletum		species	Mosquerito silbador
19939.0	19939.0	19939.0	6930.0	Xylopia bocatorena	Plantae	Magnoliophyta	Magnoliopsida	Magnoliales	Annonaceae	Xylopia		bocatorena		species	
61084.0	61084.0	61084.0	59297.0	Calopadia fusca	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Pilocarpaceae	Calopadia		fusca		species	Liquen
21812.0	21812.0	21812.0	7422.0	Dystovomita paniculata	Plantae	Magnoliophyta	Magnoliopsida	Theales	Clusiaceae	Dystovomita		paniculata		species	
52769.0	52769.0	52769.0	52757.0	Norops intermedius	Animalia	Chordata	Reptilia	Squamata	Dactyloidae	Norops		intermedius		species	Lagartija, anolis</BR>Inglés: Anole lizard
30850.0	30850.0	30850.0	7280.0	Bourreria grandicalyx	Plantae	Magnoliophyta	Magnoliopsida	Lamiales	Boraginaceae	Bourreria		grandicalyx		species	
52939.0	52939.0	52939.0	52933.0	Urotheca pachyura	Animalia	Chordata	Reptilia	Squamata	Dipsadidae	Urotheca		pachyura		species	Cola de vidrio costarricense</BR> Inglés: Costa Rican glasstail
19398.0	19398.0	19398.0	6809.0	Orthalicus princeps	Animalia	Mollusca	Gastropoda	Stylommatophora	Orthalicidae	Orthalicus		princeps		species	Caracol
23989.0	23989.0	23989.0	7929.0	Semialarium mexicanum	Plantae	Magnoliophyta	Magnoliopsida	Celastrales	Hippocrateaceae	Semialarium		mexicanum		species	Guácharo, matapiojo, palo de rosa
61640.0	61640.0	61640.0	61639.0	Websteria confervoides	Plantae	Magnoliophyta	Liliopsida	Cyperales	Cyperaceae	Websteria		confervoides		species	
26048.0	26048.0	26048.0	8438.0	Epidendrum pseudoramosum	Plantae	Magnoliophyta	Liliopsida	Orchidales	Orchidaceae	Epidendrum		pseudoramosum		species	Orquídea, parásita.
21433.0	21433.0	21433.0	7316.0	Vriesea heliconioides	Plantae	Magnoliophyta	Liliopsida	Bromeliales	Bromeliaceae	Vriesea		heliconioides		species	Bromelia, epífita, parásita.
20078.0	20078.0	20078.0	6987.0	Ilex yurumanguinis	Plantae	Magnoliophyta	Magnoliopsida	Celastrales	Aquifoliaceae	Ilex		yurumanguinis		species	
21174.0	21174.0	21174.0	7277.0	Quararibea cordata	Plantae	Magnoliophyta	Magnoliopsida	Malvales	Bombacaceae	Quararibea		cordata		species	Balso de montaña, manguito, zapote amarillo, zapote colombiano
25400.0	25400.0	25400.0	8300.0	Dorstenia choconiana	Plantae	Magnoliophyta	Magnoliopsida	Urticales	Moraceae	Dorstenia		choconiana		species	
24183.0	24183.0	24183.0	8003.0	Asterohyptis mociniana	Plantae	Magnoliophyta	Magnoliopsida	Lamiales	Lamiaceae	Asterohyptis		mociniana		species	
21059.0	21059.0	21059.0	7229.0	Amphitecna latifolia	Plantae	Magnoliophyta	Magnoliopsida	Scrophulariales	Bignoniaceae	Amphitecna		latifolia		species	Jicarita, jícaro de playa, calabacillo de playa, jícaro de estero.
32148.0	32148.0	32148.0	7316.0	Vriesea osaensis	Plantae	Magnoliophyta	Liliopsida	Bromeliales	Bromeliaceae	Vriesea		osaensis		species	
47561.0	47561.0	47561.0	45797.0	Gibberula marioi	Animalia	Mollusca	Gastropoda	Neogastropoda	Cystiscidae	Gibberula		marioi		species	Marginela, caracol marino.
47956.0	47956.0	47956.0	7615.0	Vaccinium talamancense	Plantae	Magnoliophyta	Magnoliopsida	Ericales	Ericaceae	Vaccinium		talamancense		species	
25883.0	25883.0	25883.0	8429.0	Dichaea trulla	Plantae	Magnoliophyta	Liliopsida	Orchidales	Orchidaceae	Dichaea		trulla		species	
22554.0	22554.0	22554.0	7593.0	Sloanea longipes	Plantae	Magnoliophyta	Magnoliopsida	Malvales	Elaeocarpaceae	Sloanea		longipes		species	
52062.0	52062.0	52062.0	51918.0	Columbina passerina	Animalia	Chordata	Aves	Columbiformes	Columbidae	Columbina		passerina		species	Palomita, tortolita, tortolita común
22111.0	22111.0	22111.0	7507.0	Cyathea holdridgeana	Plantae	Pteridophyta	Pteropsida	Filicales	Cyatheaceae	Cyathea		holdridgeana		species	Rabo de mico, helecho arborescente.
22372.0	22372.0	22372.0	7545.0	Uncinia hamata	Plantae	Magnoliophyta	Liliopsida	Cyperales	Cyperaceae	Uncinia		hamata		species	
23373.0	23373.0	23373.0	7767.0	Lonchocarpus oliganthus	Plantae	Magnoliophyta	Magnoliopsida	Fabales	Fabaceae/Pap.	Lonchocarpus		oliganthus		species	
19986.0	19986.0	19986.0	6957.0	Allomarkgrafia plumeriiflora	Plantae	Magnoliophyta	Magnoliopsida	Gentianales	Apocynaceae	Allomarkgrafia		plumeriiflora		species	
24304.0	24304.0	24304.0	8033.0	Nectandra umbrosa	Plantae	Magnoliophyta	Magnoliopsida	Laurales	Lauraceae	Nectandra		umbrosa		species	<I>Aguacatillo</I>
25478.0	25478.0	25478.0	8311.0	Trophis involucrata	Plantae	Magnoliophyta	Magnoliopsida	Urticales	Moraceae	Trophis		involucrata		species	
60183.0	60183.0	60183.0	59268.0	Parmotrema mellissii	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Parmotrema		mellissii		species	Liquen.
51412.0	51412.0	51412.0	51411.0	Glyphonycteris sylvestris	Animalia	Chordata	Mammalia	Chiroptera	Phyllostomidae	Glyphonycteris		sylvestris		species	Murciélago
60373.0	60373.0	60373.0	7171.0	Pseudelephantopus spiralis	Plantae	Magnoliophyta	Magnoliopsida	Asterales	Asteraceae	Pseudelephantopus		spiralis		species	
21414.0	21414.0	21414.0	7316.0	Vriesea attenuata	Plantae	Magnoliophyta	Liliopsida	Bromeliales	Bromeliaceae	Vriesea		attenuata		species	Piñuela, epífita, parásita.
30447.0	30447.0	30447.0	9401.0	Lactarius deceptivus	Fungi	Basidiomycota	Basidiomycetes	Russulales	Russulaceae	Lactarius		deceptivus		species	
56436.0	56436.0	56436.0	66531.0	Craugastor rhyacobatrachus	Animalia	Chordata	Amphibia	Anura	Craugastoridae	Craugastor		rhyacobatrachus		species	Ranita, sapito
26662.0	26662.0	26662.0	8522.0	Sobralia amabilis	Plantae	Magnoliophyta	Liliopsida	Orchidales	Orchidaceae	Sobralia		amabilis		species	Flor de un día.
52508.0	52508.0	52508.0	52506.0	Microcerculus marginatus	Animalia	Chordata	Aves	Passeriformes	Troglodytidae	Microcerculus		marginatus		species	Pito real, soterrey pechiescamado
60699.0	60699.0	60699.0	59415.0	Sarcographa labyrinthica	Fungi	Ascomycota	Discomycetes	Ostropales	Graphidaceae	Sarcographa		labyrinthica		species	Liquen.
28322.0	28322.0	28322.0	8913.0	Psychotria suerrensis	Plantae	Magnoliophyta	Magnoliopsida	Rubiales	Rubiaceae	Psychotria		suerrensis		species	
25396.0	25396.0	25396.0	8298.0	Castilla tunu	Plantae	Magnoliophyta	Magnoliopsida	Urticales	Moraceae	Castilla		tunu		species	Hule macho.
17110.0	17110.0	17110.0	5063.0	Ateuchus rodriguezi	Animalia	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Ateuchus		rodriguezi		species	Ruedacaca, caquero, escarabajo, abejón.
22432.0	22432.0	22432.0	7561.0	Culcita coniifolia	Plantae	Pteridophyta	Pteropsida	Filicales	Dicksoniaceae	Culcita		coniifolia		species	
25917.0	25917.0	25917.0	8435.0	Elleanthus tillandsioides	Plantae	Magnoliophyta	Liliopsida	Orchidales	Orchidaceae	Elleanthus		tillandsioides		species	
66495.0	66495.0	66495.0	61650.0	Allotoonia caudata	Plantae	Magnoliophyta	Magnoliopsida	Gentianales	Apocynaceae	Allotoonia		caudata		species	
29047.0	29047.0	29047.0	9095.0	Tectaria rivalis	Plantae	Pteridophyta	Pteropsida	Filicales	Tectariaceae	Tectaria		rivalis		species	
51769.0	51769.0	51769.0	51768.0	Amazona auropalliata	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Amazona		auropalliata		species	Lora, lora de nuca amarilla
20367.0	20367.0	20367.0	7020.0	Bactris glandulosa	Plantae	Magnoliophyta	Liliopsida	Arecales	Arecaceae	Bactris		glandulosa		species	
19890.0	19890.0	19890.0	6917.0	Annona pruinosa	Plantae	Magnoliophyta	Magnoliopsida	Magnoliales	Annonaceae	Annona		pruinosa		species	
26673.0	26673.0	26673.0	8522.0	Sobralia leucoxantha	Plantae	Magnoliophyta	Liliopsida	Orchidales	Orchidaceae	Sobralia		leucoxantha		species	Flor de un día, parásita.
21625.0	21625.0	21625.0	7363.0	Capparis heydeana	Plantae	Magnoliophyta	Magnoliopsida	Capparidales	Capparaceae	Capparis		heydeana		species	En El Salvador se le llama Pólvora porque se dice que la corteza huele a pólvora quemada.
51778.0	51778.0	51778.0	51777.0	Klais guimeti	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Klais		guimeti		species	Colibrí, gorrión, colibrí cabeciazul
63176.0	63176.0	63176.0	9485.0	Brachypelma albopilosum	Animalia	Arthropoda	Arachnida	Araneae	Theraphosidae	Brachypelma		albopilosum		species	Tarantula, picacaballo
19892.0	19892.0	19892.0	6917.0	Annona reticulata	Plantae	Magnoliophyta	Magnoliopsida	Magnoliales	Annonaceae	Annona		reticulata		species	Anona, anón, anonillo, sho (cabécar), Gshos-rit-Kra (brunca), Uisiro (guatuso)
52510.0	52510.0	52510.0	52509.0	Cyphorhinus phaeocephalus	Animalia	Chordata	Aves	Passeriformes	Troglodytidae	Cyphorhinus		phaeocephalus		species	Soterrey canoro
12760.0	12760.0	12760.0	3394.0	Dynamine ate	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Dynamine		ate		species	
52314.0	52314.0	52314.0	52313.0	Anabacerthia variegaticeps	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Anabacerthia		variegaticeps		species	Trepamusgo de anteojos
45429.0	45429.0	45429.0	9379.0	Calvatia rugosa	Fungi	Basidiomycota	Basidiomycetes	Lycoperdales	Lycoperdaceae	Calvatia		rugosa		species	
22480.0	22480.0	22480.0	7577.0	Dioscorea lepida	Plantae	Magnoliophyta	Liliopsida	Dioscoreales	Dioscoreaceae	Dioscorea		lepida		species	
60719.0	60719.0	60719.0	59287.0	Physcia integrata	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Physciaceae	Physcia		integrata		species	Liquen
22552.0	22552.0	22552.0	7593.0	Sloanea laurifolia	Plantae	Magnoliophyta	Magnoliopsida	Malvales	Elaeocarpaceae	Sloanea		laurifolia		species	
24161.0	24161.0	24161.0	7991.0	Alfaroa guanacastensis	Plantae	Magnoliophyta	Magnoliopsida	Juglandales	Juglandaceae	Alfaroa		guanacastensis		species	
25004.0	25004.0	25004.0	8224.0	Marcgravia nervosa	Plantae	Magnoliophyta	Magnoliopsida	Theales	Marcgraviaceae	Marcgravia		nervosa		species	
21171.0	21171.0	21171.0	7276.0	Pseudobombax septenatum	Plantae	Magnoliophyta	Magnoliopsida	Malvales	Bombacaceae	Pseudobombax		septenatum		species	Ceibo barrigón,</BR> Barrigón.
23155.0	23155.0	23155.0	7724.0	Zapoteca formosa	Plantae	Magnoliophyta	Magnoliopsida	Fabales	Fabaceae/Mim.	Zapoteca		formosa		species	
51365.0	51365.0	51365.0	51363.0	Didelphis virginiana	Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Didelphis		virginiana		species	Zorro, zorro pecho amarillo
51450.0	51450.0	51450.0	51449.0	Carollia sowelli	Animalia	Chordata	Mammalia	Chiroptera	Phyllostomidae	Carollia		sowelli		species	Murciélago
21703.0	21703.0	21703.0	7391.0	Crossopetalum enervium	Plantae	Magnoliophyta	Magnoliopsida	Celastrales	Celastraceae	Crossopetalum		enervium		species	
23530.0	23530.0	23530.0	7809.0	Quercus benthamii	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus		benthamii		species	Encino, roble, roble encino
35070.0	35070.0	35070.0	9259.0	Tonicia forbesii	Animalia	Mollusca	Polyplacophora	Neoloricata	Chitonidae	Tonicia		forbesii		species	Cucaracha de mar, quitón.
20440.0	20440.0	20440.0	7036.0	Prestoea acuminata	Plantae	Magnoliophyta	Liliopsida	Arecales	Arecaceae	Prestoea		acuminata		species	chonta, palmito amarillo, palmito colorado
23539.0	23539.0	23539.0	7809.0	Quercus oleoides	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus		oleoides		species	
27645.0	27645.0	27645.0	8745.0	Campyloneurum cooperi	Plantae	Pteridophyta	Pteropsida	Filicales	Polypodiaceae	Campyloneurum		cooperi		species	
26726.0	26726.0	26726.0	8528.0	Stenorrhynchos lanceolatum	Plantae	Magnoliophyta	Liliopsida	Orchidales	Orchidaceae	Stenorrhynchos		lanceolatum		species	Orquídea.
27959.0	27959.0	27959.0	8841.0	Holodiscus argenteus	Plantae	Magnoliophyta	Magnoliopsida	Rosales	Rosaceae	Holodiscus		argenteus		species	
53573.0	53573.0	53573.0	52318.0	Automolus rubiginosus	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Automolus		rubiginosus		species	Hojarasquero rojizo
21661.0	21661.0	21661.0	7373.0	Carica pubescens	Plantae	Magnoliophyta	Magnoliopsida	Violales	Caricaceae	Carica		pubescens		species	
53094.0	53094.0	53094.0	73147.0	Diasporus hylaeformis	Animalia	Chordata	Amphibia	Anura	Eleutherodactylidae	Diasporus		hylaeformis		species	Ranita, sapito
22941.0	22941.0	22941.0	7685.0	Macrolobium hartshornii	Plantae	Magnoliophyta	Magnoliopsida	Fabales	Fabaceae/Caes.	Macrolobium		hartshornii		species	
23935.0	23935.0	23935.0	7911.0	Heliconia lankesteri	Plantae	Magnoliophyta	Liliopsida	Zingiberales	Heliconiaceae	Heliconia		lankesteri		species	Heliconia, platanilla.
47656.0	47656.0	47656.0	9410.0	Morchella conica	Fungi	Ascomycota	Discomycetes	Pezizales	Morchellaceae	Morchella		conica		species	Morilla, mazorquita, mazorca, pancita, elote, colmena (los dos últimos en España)
20464.0	20464.0	20464.0	7043.0	Aristolochia sprucei	Plantae	Magnoliophyta	Magnoliopsida	Aristolochiales	Aristolochiaceae	Aristolochia		sprucei		species	
20050.0	20050.0	20050.0	6981.0	Stemmadenia simulans	Plantae	Magnoliophyta	Magnoliopsida	Gentianales	Apocynaceae	Stemmadenia		simulans		species	
51473.0	51473.0	51473.0	51469.0	Chiroderma villosum	Animalia	Chordata	Mammalia	Chiroptera	Phyllostomidae	Chiroderma		villosum		species	Murciélago
31765.0	31765.0	31765.0	9532.0	Fistulina hepatica	Fungi	Basidiomycota	Basidiomycetes	Fistulinales	Fistulinaceae	Fistulina		hepatica		species	Lengua de buey (España).
29291.0	29291.0	29291.0	9148.0	Valeriana urticifolia	Plantae	Magnoliophyta	Magnoliopsida	Dipsacales	Valerianaceae	Valeriana		urticifolia		species	Valeriana.
24674.0	24674.0	24674.0	8153.0	Gaiadendron punctatum	Plantae	Magnoliophyta	Magnoliopsida	Santalales	Loranthaceae	Gaiadendron		punctatum		species	manguito, matapalo
15447.0	15447.0	15447.0	4986.0	Potnia brevicornis (=granadensis	Animalia	Arthropoda	Insecta	Hemiptera	Membracidae	Potnia		brevicornis		species	Membrácidos
52415.0	52415.0	52415.0	52414.0	Tolmomyias sulphurescens	Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Tolmomyias		sulphurescens		species	Piquiplano azufrado
19662.0	19662.0	19662.0	6833.0	Bravaisia integerrima	Plantae	Magnoliophyta	Magnoliopsida	Scrophulariales	Acanthaceae	Bravaisia		integerrima		species	Mangle, manguillo.
52332.0	52332.0	52332.0	52330.0	Myrmotherula axillaris	Animalia	Chordata	Aves	Passeriformes	Thamnophilidae	Myrmotherula		axillaris		species	Hormiguerito flanquiblanco
19437.0	19437.0	19437.0	6663.0	Subulina octona	Animalia	Mollusca	Gastropoda	Stylommatophora	Subulinidae	Subulina		octona		species	Caracol
53329.0	53329.0	53329.0	53327.0	Kogia sima	Animalia	Chordata	Mammalia	Cetacea	Kogiidae	Kogia		sima		species	Cachalote enano, <I>dwarf sperm "whale"</I>
27754.0	27754.0	27754.0	8762.0	Eichhornia heterosperma	Plantae	Magnoliophyta	Liliopsida	Pontederiales	Pontederiaceae	Eichhornia		heterosperma		species	
21714.0	21714.0	21714.0	7394.0	Maytenus segoviarum	Plantae	Magnoliophyta	Magnoliopsida	Celastrales	Celastraceae	Maytenus		segoviarum		species	
53526.0	53526.0	53526.0	51522.0	Eumops underwoodi	Animalia	Chordata	Mammalia	Chiroptera	Molossidae	Eumops		underwoodi		species	Murciélago
